(2.0060000000000002, -1.6809383036784844)
(2.007, -1.6845671253319718)
(2.008, -1.688194262418334)
(2.009, -1.6918197113104338)
(2.0100000000000002, -1.6954434683828228)
(2.011, -1.6990655300117434)
(2.012, -1.702685892575134)
(2.013, -1.7063045524526324)
(2.0140000000000002, -1.7099215060255784)
(2.015, -1.7135367496770186)
(2.016, -1.7171502797917095)
(2.017, -1.7207620927561207)
(2.0180000000000002, -1.724372184958439)
(2.019, -1.7279805527885728)
(2.02, -1.7315871926381536)
(2.021, -1.7351921009005422)
(2.0220000000000002, -1.7387952739708301)
(2.023, -1.742396708245844)
(2.024, -1.7459964001241497)
(2.025, -1.7495943460060555)
(2.0260000000000002, -1.7531905422936154)
(2.027, -1.7567849853906332)
(2.028, -1.760377671702666)
(2.029, -1.7639685976370272)
(2.0300000000000002, -1.767557759602791)
(2.031, -1.7711451540107954)
(2.032, -1.7747307772736463)
(2.033, -1.77831462580572)
(2.0340000000000003, -1.7818966960231681)
(2.035, -1.7854769843439202)
(2.036, -1.7890554871876883)
(2.037, -1.7926322009759694)
(2.0380000000000003, -1.7962071221320497)
(2.039, -1.7997802470810078)
(2.04, -1.8033515722497189)
(2.041, -1.8069210940668579)
(2.0420000000000003, -1.8104888089629028)
(2.043, -1.814054713370139)
(2.044, -1.8176188037226622)
(2.045, -1.8211810764563818)
(2.0460000000000003, -1.8247415280090253)
(2.047, -1.8283001548201412)
(2.048, -1.8318569533311022)
(2.049, -1.83541191998511)
(2.05, -1.838965051227198)
(2.051, -1.842516343504235)
(2.052, -1.8460657932649287)
(2.053, -1.8496133969598292)
(2.054, -1.853159151041333)
(2.055, -1.8567030519636858)
(2.056, -1.8602450961829868)
(2.057, -1.8637852801571917)
(2.058, -1.8673236003461167)
(2.059, -1.8708600532114414)
(2.06, -1.8743946352167131)
(2.061, -1.8779273428273497)
(2.062, -1.8814581725106438)
(2.063, -1.8849871207357656)
(2.064, -1.8885141839737667)
(2.065, -1.892039358697584)
(2.066, -1.895562641382043)
(2.067, -1.8990840285038608)
(2.068, -1.9026035165416504)
(2.069, -1.9061211019759234)
(2.07, -1.9096367812890946)
(2.071, -1.9131505509654847)
(2.072, -1.9166624074913239)
(2.073, -1.9201723473547556)
(2.074, -1.92368036704584)
(2.075, -1.9271864630565574)
(2.076, -1.930690631880812)
(2.077, -1.9341928700144346)
(2.078, -1.9376931739551875)
(2.079, -1.9411915402027664)
(2.08, -1.9446879652588054)
(2.081, -1.9481824456268795)
(2.082, -1.951674977812508)
(2.083, -1.9551655583231589)
(2.084, -1.9586541836682514)
(2.085, -1.9621408503591606)
(2.086, -1.9656255549092196)
(2.087, -1.9691082938337239)
(2.088, -1.9725890636499344)
(2.089, -1.9760678608770812)
(2.09, -1.9795446820363671)
(2.091, -1.9830195236509711)
(2.092, -1.9864923822460514)
(2.093, -1.9899632543487495)
(2.094, -1.9934321364881935)
(2.095, -1.9968990251955012)
(2.096, -2.0003639170037837)
(2.097, -2.003826808448149)
(2.098, -2.007287696065706)
(2.099, -2.0107465763955665)
(2.1, -2.014203445978851)
(2.101, -2.0176583013586895)
(2.102, -2.021111139080227)
(2.103, -2.024561955690626)
(2.104, -2.0280107477390694)
(2.105, -2.031457511776765)
(2.106, -2.034902244356949)
(2.107, -2.038344942034889)
(2.108, -2.0417856013678874)
(2.109, -2.0452242189152847)
(2.11, -2.0486607912384636)
(2.111, -2.052095314900851)
(2.112, -2.055527786467924)
(2.113, -2.05895820250721)
(2.114, -2.0623865595882944)
(2.115, -2.0658128542828194)
(2.116, -2.06923708316449)
(2.117, -2.072659242809078)
(2.118, -2.0760793297944233)
(2.119, -2.079497340700439)
(2.12, -2.082913272109114)
(2.121, -2.086327120604517)
(2.122, -2.089738882772799)
(2.123, -2.0931485552021987)
(2.124, -2.0965561344830435)
(2.125, -2.099961617207754)
(2.126, -2.103364999970848)
(2.1270000000000002, -2.106766279368942)
(2.128, -2.1101654520007576)
(2.129, -2.113562514467121)
(2.13, -2.11695746337097)
(2.1310000000000002, -2.120350295317355)
(2.132, -2.1237410069134453)
(2.133, -2.1271295947685283)
(2.134, -2.130516055494017)
(2.1350000000000002, -2.1339003857034506)
(2.136, -2.137282582012499)
(2.137, -2.1406626410389653)
(2.138, -2.1440405594027907)
(2.1390000000000002, -2.147416333726057)
(2.14, -2.150789960632989)
(2.141, -2.1541614367499613)
(2.142, -2.1575307587054966)
(2.1430000000000002, -2.1608979231302734)
(2.144, -2.1642629266571274)
(2.145, -2.167625765921055)
(2.146, -2.170986437559217)
(2.1470000000000002, -2.174344938210941)
(2.148, -2.177701264517727)
(2.149, -2.1810554131232487)
(2.15, -2.1844073806733575)
(2.1510000000000002, -2.187757163816086)
(2.152, -2.1911047592016506)
(2.153, -2.1944501634824563)
(2.154, -2.197793373313099)
(2.1550000000000002, -2.2011343853503686)
(2.156, -2.2044731962532533)
(2.157, -2.207809802682942)
(2.158, -2.211144201302828)
(2.1590000000000003, -2.2144763887785133)
(2.16, -2.2178063617778094)
(2.161, -2.221134116970744)
(2.162, -2.224459651029562)
(2.1630000000000003, -2.2277829606287285)
(2.164, -2.2311040424449344)
(2.165, -2.2344228931570984)
(2.166, -2.2377395094463695)
(2.1670000000000003, -2.2410538879961313)
(2.168, -2.244366025492005)
(2.169, -2.247675918621853)
(2.17, -2.2509835640757827)
(2.1710000000000003, -2.2542889585461485)
(2.172, -2.257592098727556)
(2.173, -2.2608929813168657)
(2.174, -2.264191603013194)
(2.1750000000000003, -2.267487960517919)
(2.176, -2.270782050534684)
(2.177, -2.2740738697693987)
(2.178, -2.2773634149302437)
(2.179, -2.2806506827276736)
(2.18, -2.283935669874421)
(2.181, -2.2872183730854982)
(2.182, -2.2904987890782027)
(2.183, -2.2937769145721183)
(2.184, -2.2970527462891197)
(2.185, -2.300326280953375)
(2.186, -2.3035975152913495)
(2.187, -2.3068664460318087)
(2.188, -2.3101330699058225)
(2.189, -2.3133973836467665)
(2.19, -2.3166593839903267)
(2.191, -2.3199190676745034)
(2.192, -2.3231764314396126)
(2.193, -2.32643147202829)
(2.194, -2.329684186185496)
(2.195, -2.3329345706585163)
(2.196, -2.3361826221969655)
(2.197, -2.339428337552793)
(2.198, -2.3426717134802835)
(2.199, -2.3459127467360603)
(2.2, -2.3491514340790904)
(2.201, -2.3523877722706863)
(2.202, -2.3556217580745105)
(2.203, -2.3588533882565765)
(2.204, -2.3620826595852544)
(2.205, -2.365309568831273)
(2.206, -2.368534112767723)
(2.207, -2.3717562881700602)
(2.208, -2.374976091816109)
(2.209, -2.3781935204860667)
(2.21, -2.381408570962504)
(2.211, -2.3846212400303703)
(2.212, -2.3878315244769968)
(2.213, -2.3910394210920987)
(2.214, -2.39424492666778)
(2.215, -2.3974480379985343)
(2.216, -2.4006487518812514)
(2.217, -2.4038470651152166)
(2.218, -2.4070429745021173)
(2.219, -2.4102364768460434)
(2.22, -2.4134275689534923)
(2.221, -2.4166162476333723)
(2.222, -2.419802509697005)
(2.223, -2.422986351958128)
(2.224, -2.426167771232899)
(2.225, -2.429346764339899)
(2.226, -2.4325233281001357)
(2.227, -2.4356974593370446)
(2.228, -2.4388691548764947)
(2.229, -2.44203841154679)
(2.23, -2.445205226178674)
(2.231, -2.448369595605332)
(2.232, -2.451531516662395)
(2.233, -2.454690986187942)
(2.234, -2.457848001022503)
(2.235, -2.461002558009063)
(2.236, -2.464154653993065)
(2.237, -2.4673042858224137)
(2.238, -2.470451450347477)
(2.239, -2.4735961444210894)
(2.24, -2.476738364898558)
(2.241, -2.4798781086376622)
(2.242, -2.483015372498658)
(2.243, -2.486150153344282)
(2.244, -2.4892824480397526)
(2.245, -2.4924122534527755)
(2.246, -2.495539566453545)
(2.247, -2.498664383914748)
(2.248, -2.5017867027115677)
(2.249, -2.504906519721685)
(2.25, -2.5080238318252825)
(2.251, -2.511138635905049)
(2.2520000000000002, -2.5142509288461796)
(2.253, -2.517360707536382)
(2.254, -2.520467968865877)
(2.255, -2.523572709727403)
(2.2560000000000002, -2.5266749270162197)
(2.257, -2.529774617630109)
(2.258, -2.532871778469381)
(2.259, -2.535966406436875)
(2.2600000000000002, -2.5390584984379623)
(2.261, -2.542148051380551)
(2.262, -2.5452350621750885)
(2.263, -2.5483195277345643)
(2.2640000000000002, -2.551401444974512)
(2.265, -2.5544808108130153)
(2.266, -2.5575576221707075)
(2.267, -2.560631875970778)
(2.2680000000000002, -2.563703569138973)
(2.269, -2.5667726986035997)
(2.27, -2.569839261295528)
(2.271, -2.5729032541481947)
(2.2720000000000002, -2.5759646740976074)
(2.273, -2.5790235180823466)
(2.274, -2.5820797830435676)
(2.275, -2.5851334659250056)
(2.2760000000000002, -2.588184563672978)
(2.277, -2.591233073236387)
(2.278, -2.5942789915667226)
(2.279, -2.5973223156180665)
(2.2800000000000002, -2.600363042347095)
(2.281, -2.603401168713081)
(2.282, -2.606436691677899)
(2.283, -2.6094696082060254)
(2.2840000000000003, -2.6124999152645434)
(2.285, -2.6155276098231464)
(2.286, -2.6185526888541397)
(2.287, -2.6215751493324446)
(2.2880000000000003, -2.6245949882356006)
(2.289, -2.627612202543768)
(2.29, -2.630626789239733)
(2.291, -2.6336387453089087)
(2.2920000000000003, -2.636648067739339)
(2.293, -2.6396547535217016)
(2.294, -2.6426587996493107)
(2.295, -2.6456602031181204)
(2.2960000000000003, -2.6486589609267273)
(2.297, -2.6516550700763735)
(2.298, -2.65464852757095)
(2.299, -2.6576393304169987)
(2.3000000000000003, -2.6606274756237176)
(2.301, -2.663612960202961)
(2.302, -2.6665957811692436)
(2.303, -2.6695759355397457)
(2.3040000000000003, -2.6725534203343124)
(2.305, -2.675528232575459)
(2.306, -2.6785003692883724)
(2.307, -2.681469827500917)
(2.308, -2.684436604243634)
(2.309, -2.6874006965497474)
(2.31, -2.690362101455164)
(2.311, -2.69332081599848)
(2.312, -2.6962768372209793)
(2.313, -2.6992301621666415)
(2.314, -2.7021807878821416)
(2.315, -2.705128711416854)
(2.316, -2.7080739298228553)
(2.317, -2.711016440154927)
(2.318, -2.713956239470559)
(2.319, -2.7168933248299516)
(2.32, -2.7198276932960197)
(2.321, -2.722759341934395)
(2.322, -2.7256882678134287)
(2.323, -2.7286144680041944)
(2.324, -2.7315379395804924)
(2.325, -2.7344586796188515)
(2.326, -2.7373766851985315)
(2.327, -2.740291953401526)
(2.328, -2.7432044813125676)
(2.329, -2.7461142660191276)
(2.33, -2.749021304611422)
(2.331, -2.7519255941824112)
(2.332, -2.7548271318278066)
(2.333, -2.75772591464607)
(2.334, -2.7606219397384195)
(2.335, -2.763515204208829)
(2.336, -2.766405705164034)
(2.337, -2.7692934397135347)
(2.338, -2.7721784049695954)
(2.339, -2.775060598047251)
(2.34, -2.7779400160643086)
(2.341, -2.7808166561413503)
(2.342, -2.783690515401736)
(2.343, -2.786561590971606)
(2.344, -2.789429879979886)
(2.345, -2.792295379558286)
(2.346, -2.795158086841307)
(2.347, -2.7980179989662415)
(2.348, -2.8008751130731775)
(2.349, -2.8037294263050003)
(2.35, -2.8065809358073968)
(2.351, -2.8094296387288575)
(2.352, -2.81227553222068)
(2.353, -2.815118613436971)
(2.354, -2.817958879534649)
(2.355, -2.8207963276734476)
(2.356, -2.823630955015919)
(2.357, -2.8264627587274354)
(2.358, -2.8292917359761938)
(2.359, -2.832117883933216)
(2.36, -2.8349411997723553)
(2.361, -2.837761680670295)
(2.362, -2.8405793238065544)
(2.363, -2.84339412636349)
(2.364, -2.846206085526299)
(2.365, -2.849015198483023)
(2.366, -2.851821462424549)
(2.367, -2.8546248745446126)
(2.368, -2.857425432039802)
(2.369, -2.8602231321095597)
(2.37, -2.8630179719561855)
(2.371, -2.865809948784839)
(2.372, -2.8685990598035445)
(2.373, -2.87138530222319)
(2.374, -2.874168673257534)
(2.375, -2.8769491701232046)
(2.376, -2.879726790039706)
(2.3770000000000002, -2.8825015302294177)
(2.378, -2.8852733879175996)
(2.379, -2.888042360332394)
(2.38, -2.890808444704829)
(2.3810000000000002, -2.8935716382688192)
(2.382, -2.8963319382611714)
(2.383, -2.8990893419215857)
(2.384, -2.901843846492658)
(2.3850000000000002, -2.9045954492198844)
(2.386, -2.907344147351662)
(2.387, -2.910089938139293)
(2.388, -2.912832818836986)
(2.3890000000000002, -2.9155727867018606)
(2.39, -2.9183098389939484)
(2.391, -2.921043972976197)
(2.392, -2.9237751859144727)
(2.3930000000000002, -2.926503475077563)
(2.394, -2.929228837737178)
(2.395, -2.931951271167956)
(2.396, -2.9346707726474626)
(2.3970000000000002, -2.937387339456197)
(2.398, -2.940100968877592)
(2.399, -2.942811658198018)
(2.4, -2.945519404706786)
(2.4010000000000002, -2.948224205696149)
(2.402, -2.9509260584613073)
(2.403, -2.953624960300407)
(2.404, -2.9563209085145474)
(2.4050000000000002, -2.9590139004077796)
(2.406, -2.961703933287111)
(2.407, -2.96439100446251)
(2.408, -2.967075111246905)
(2.4090000000000003, -2.969756250956189)
(2.41, -2.9724344209092224)
(2.411, -2.9751096184278354)
(2.412, -2.97778184083683)
(2.4130000000000003, -2.9804510854639843)
(2.414, -2.9831173496400534)
(2.415, -2.985780630698773)
(2.416, -2.9884409259768616)
(2.4170000000000003, -2.9910982328140245)
(2.418, -2.9937525485529553)
(2.419, -2.996403870539338)
(2.42, -2.9990521961218506)
(2.4210000000000003, -3.0016975226521674)
(2.422, -3.0043398474849616)
(2.423, -3.0069791679779088)
(2.424, -3.009615481491688)
(2.4250000000000003, -3.012248785389986)
(2.426, -3.0148790770394984)
(2.427, -3.017506353809934)
(2.428, -3.020130613074016)
(2.4290000000000003, -3.022751852207485)
(2.43, -3.0253700685891016)
(2.431, -3.02798525960065)
(2.432, -3.0305974226269394)
(2.433, -3.033206555055806)
(2.434, -3.0358126542781183)
(2.435, -3.038415717687777)
(2.436, -3.041015742681718)
(2.437, -3.043612726659917)
(2.438, -3.04620666702539)
(2.439, -3.048797561184196)
(2.44, -3.051385406545441)
(2.441, -3.0539702005212797)
(2.442, -3.056551940526918)
(2.443, -3.0591306239806157)
(2.444, -3.06170624830369)
(2.445, -3.064278810920517)
(2.446, -3.0668483092585332)
(2.447, -3.069414740748241)
(2.448, -3.0719781028232087)
(2.449, -3.0745383929200734)
(2.45, -3.0770956084785452)
(2.451, -3.0796497469414086)
(2.452, -3.082200805754525)
(2.453, -3.084748782366836)
(2.454, -3.087293674230365)
(2.455, -3.0898354788002202)
(2.456, -3.092374193534597)
(2.457, -3.094909815894781)
(2.458, -3.0974423433451492)
(2.459, -3.099971773353174)
(2.46, -3.102498103389425)
(2.461, -3.1050213309275736)
(2.462, -3.1075414534443913)
(2.463, -3.1100584684197554)
(2.464, -3.112572373336651)
(2.465, -3.1150831656811735)
(2.466, -3.1175908429425303)
(2.467, -3.1200954026130447)
(2.468, -3.1225968421881567)
(2.469, -3.125095159166427)
(2.47, -3.127590351049539)
(2.471, -3.1300824153422995)
(2.472, -3.1325713495526446)
(2.473, -3.1350571511916407)
(2.474, -3.137539817773486)
(2.475, -3.140019346815514)
(2.476, -3.1424957358381955)
(2.477, -3.144968982365141)
(2.478, -3.147439083923105)
(2.479, -3.1499060380419848)
(2.48, -3.1523698422548265)
(2.481, -3.1548304940978267)
(2.482, -3.157287991110333)
(2.483, -3.1597423308348485)
(2.484, -3.162193510817033)
(2.485, -3.164641528605707)
(2.486, -3.1670863817528523)
(2.487, -3.169528067813616)
(2.488, -3.1719665843463125)
(2.489, -3.1744019289124243)
(2.49, -3.1768340990766073)
(2.491, -3.1792630924066914)
(2.492, -3.1816889064736835)
(2.493, -3.1841115388517696)
(2.494, -3.1865309871183167)
(2.495, -3.1889472488538773)
(2.496, -3.1913603216421893)
(2.497, -3.1937702030701796)
(2.498, -3.196176890727967)
(2.499, -3.198580382208864)
(2.5, -3.200980675109379)
(2.501, -3.203377767029219)
(2.5020000000000002, -3.2057716555712923)
(2.503, -3.2081623383417104)
(2.504, -3.21054981294979)
(2.505, -3.212934077008057)
(2.5060000000000002, -3.215315128132247)
(2.507, -3.217692963941309)
(2.508, -3.2200675820574074)
(2.509, -3.2224389801059243)
(2.5100000000000002, -3.2248071557154616)
(2.511, -3.2271721065178434)
(2.512, -3.2295338301481187)
(2.513, -3.2318923242445643)
(2.5140000000000002, -3.2342475864486864)
(2.515, -3.2365996144052223)
(2.516, -3.238948405762144)
(2.517, -3.2412939581706603)
(2.5180000000000002, -3.243636269285219)
(2.519, -3.2459753367635087)
(2.52, -3.248311158266462)
(2.521, -3.2506437314582572)
(2.5220000000000002, -3.2529730540063215)
(2.523, -3.255299123581332)
(2.524, -3.2576219378572193)
(2.525, -3.259941494511169)
(2.5260000000000002, -3.262257791223624)
(2.527, -3.264570825678288)
(2.528, -3.2668805955621267)
(2.529, -3.26918709856537)
(2.5300000000000002, -3.2714903323815157)
(2.531, -3.273790294707329)
(2.532, -3.276086983242848)
(2.533, -3.2783803956913835)
(2.5340000000000003, -3.2806705297595236)
(2.535, -3.2829573831571337)
(2.536, -3.2852409535973606)
(2.537, -3.2875212387966344)
(2.5380000000000003, -3.28979823647467)
(2.539, -3.292071944354469)
(2.54, -3.294342360162324)
(2.541, -3.296609481627819)
(2.5420000000000003, -3.298873306483833)
(2.543, -3.3011338324665407)
(2.544, -3.3033910573154164)
(2.545, -3.3056449787732354)
(2.5460000000000003, -3.307895594586076)
(2.547, -3.310142902503323)
(2.548, -3.312386900277668)
(2.549, -3.314627585665113)
(2.5500000000000003, -3.3168649564249724)
(2.551, -3.3190990103198756)
(2.552, -3.321329745115769)
(2.553, -3.323557158581918)
(2.5540000000000003, -3.3257812484909084)
(2.555, -3.3280020126186503)
(2.556, -3.3302194487443795)
(2.557, -3.33243355465066)
(2.5580000000000003, -3.3346443281233866)
(2.559, -3.3368517669517854)
(2.56, -3.3390558689284178)
(2.561, -3.341256631849182)
(2.562, -3.3434540535133146)
(2.563, -3.345648131723394)
(2.564, -3.347838864285342)
(2.565, -3.3500262490084256)
(2.566, -3.352210283705261)
(2.567, -3.3543909661918128)
(2.568, -3.3565682942873987)
(2.569, -3.35874226581469)
(2.57, -3.360912878599716)
(2.571, -3.363080130471863)
(2.572, -3.3652440192638804)
(2.573, -3.367404542811879)
(2.574, -3.369561698955335)
(2.575, -3.371715485537092)
(2.576, -3.3738659004033633)
(2.577, -3.3760129414037343)
(2.578, -3.378156606391164)
(2.579, -3.380296893221988)
(2.58, -3.3824337997559186)
(2.581, -3.3845673238560496)
(2.582, -3.3866974633888574)
(2.583, -3.388824216224202)
(2.584, -3.390947580235331)
(2.585, -3.3930675532988803)
(2.586, -3.3951841332948764)
(2.587, -3.3972973181067396)
(2.588, -3.3994071056212847)
(2.589, -3.4015134937287246)
(2.59, -3.4036164803226714)
(2.591, -3.405716063300138)
(2.592, -3.4078122405615416)
(2.593, -3.409905010010705)
(2.594, -3.4119943695548582)
(2.595, -3.414080317104642)
(2.596, -3.4161628505741084)
(2.597, -3.4182419678807245)
(2.598, -3.420317666945373)
(2.599, -3.422389945692355)
(2.6, -3.4244588020493913)
(2.601, -3.426524233947626)
(2.602, -3.428586239321627)
(2.603, -3.4306448161093894)
(2.604, -3.4326999622523355)
(2.605, -3.43475167569532)
(2.606, -3.4367999543866294)
(2.607, -3.438844796277985)
(2.608, -3.4408861993245448)
(2.609, -3.4429241614849055)
(2.61, -3.4449586807211054)
(2.611, -3.4469897549986253)
(2.612, -3.44901738228639)
(2.613, -3.451041560556773)
(2.614, -3.453062287785596)
(2.615, -3.455079561952131)
(2.616, -3.4570933810391042)
(2.617, -3.459103743032697)
(2.618, -3.4611106459225467)
(2.619, -3.463114087701751)
(2.62, -3.4651140663668687)
(2.621, -3.4671105799179203)
(2.622, -3.469103626358392)
(2.623, -3.4710932036952378)
(2.624, -3.4730793099388806)
(2.625, -3.475061943103214)
(2.626, -3.477041101205604)
(2.6270000000000002, -3.479016782266893)
(2.628, -3.4809889843114)
(2.629, -3.4829577053669225)
(2.63, -3.4849229434647397)
(2.6310000000000002, -3.486884696639614)
(2.632, -3.4888429629297915)
(2.633, -3.490797740377006)
(2.634, -3.492749027026481)
(2.6350000000000002, -3.494696820926929)
(2.636, -3.496641120130556)
(2.637, -3.4985819226930635)
(2.638, -3.500519226673648)
(2.6390000000000002, -3.502453030135006)
(2.64, -3.5043833311433343)
(2.641, -3.5063101277683315)
(2.642, -3.508233418083201)
(2.6430000000000002, -3.510153200164653)
(2.644, -3.512069472092905)
(2.645, -3.5139822319516854)
(2.646, -3.515891477828234)
(2.6470000000000002, -3.5177972078133055)
(2.648, -3.5196994200011695)
(2.649, -3.5215981124896136)
(2.65, -3.523493283379946)
(2.6510000000000002, -3.5253849307769953)
(2.652, -3.527273052789114)
(2.653, -3.5291576475281805)
(2.654, -3.5310387131096)
(2.6550000000000002, -3.5329162476523064)
(2.656, -3.5347902492787653)
(2.657, -3.5366607161149752)
(2.658, -3.53852764629047)
(2.6590000000000003, -3.5403910379383183)
(2.66, -3.5422508891951296)
(2.661, -3.544107198201052)
(2.662, -3.5459599630997762)
(2.6630000000000003, -3.5478091820385376)
(2.664, -3.5496548531681174)
(2.665, -3.5514969746428444)
(2.666, -3.5533355446205968)
(2.6670000000000003, -3.555170561262805)
(2.668, -3.5570020227344528)
(2.669, -3.5588299272040778)
(2.67, -3.560654272843776)
(2.6710000000000003, -3.5624750578292015)
(2.672, -3.56429228033957)
(2.673, -3.566105938557658)
(2.674, -3.567916030669808)
(2.6750000000000003, -3.5697225548659275)
(2.676, -3.571525509339492)
(2.677, -3.573324892287548)
(2.678, -3.5751207019107114)
(2.6790000000000003, -3.5769129364131733)
(2.68, -3.5787015940026987)
(2.681, -3.5804866728906304)
(2.682, -3.5822681712918896)
(2.6830000000000003, -3.5840460874249778)
(2.684, -3.5858204195119785)
(2.685, -3.58759116577856)
(2.686, -3.589358324453976)
(2.6870000000000003, -3.5911218937710676)
(2.688, -3.592881871966266)
(2.689, -3.5946382572795925)
(2.69, -3.5963910479546617)
(2.691, -3.598140242238683)
(2.692, -3.599885838382462)
(2.693, -3.601627834640403)
(2.694, -3.60336622927051)
(2.695, -3.6051010205343874)
(2.696, -3.6068322066972445)
(2.697, -3.6085597860278953)
(2.698, -3.61028375679876)
(2.699, -3.6120041172858683)
(2.7, -3.6137208657688595)
(2.701, -3.615434000530985)
(2.702, -3.6171435198591104)
(2.703, -3.618849422043716)
(2.704, -3.6205517053788996)
(2.705, -3.6222503681623786)
(2.706, -3.6239454086954894)
(2.707, -3.6256368252831916)
(2.708, -3.6273246162340693)
(2.709, -3.629008779860331)
(2.71, -3.6306893144778134)
(2.711, -3.632366218405981)
(2.712, -3.6340394899679302)
(2.713, -3.6357091274903897)
(2.714, -3.6373751293037215)
(2.715, -3.6390374937419243)
(2.716, -3.6406962191426335)
(2.717, -3.6423513038471236)
(2.718, -3.6440027462003104)
(2.719, -3.6456505445507514)
(2.72, -3.6472946972506484)
(2.721, -3.648935202655848)
(2.722, -3.6505720591258455)
(2.723, -3.652205265023784)
(2.724, -3.6538348187164584)
(2.725, -3.655460718574314)
(2.726, -3.6570829629714514)
(2.727, -3.658701550285626)
(2.728, -3.660316478898251)
(2.729, -3.661927747194398)
(2.73, -3.6635353535627977)
(2.731, -3.6651392963958442)
(2.732, -3.6667395740895947)
(2.733, -3.668336185043771)
(2.734, -3.6699291276617623)
(2.735, -3.671518400350626)
(2.736, -3.673104001521089)
(2.737, -3.6746859295875507)
(2.738, -3.6762641829680835)
(2.739, -3.6778387600844336)
(2.74, -3.679409659362024)
(2.741, -3.6809768792299553)
(2.742, -3.682540418121008)
(2.743, -3.684100274471643)
(2.744, -3.6856564467220045)
(2.745, -3.6872089333159193)
(2.746, -3.688757732700901)
(2.747, -3.690302843328151)
(2.748, -3.6918442636525577)
(2.749, -3.6933819921327014)
(2.75, -3.6949160272308528)
(2.751, -3.696446367412977)
(2.7520000000000002, -3.697973011148734)
(2.753, -3.699495956911481)
(2.754, -3.701015203178271)
(2.755, -3.7025307484298584)
(2.7560000000000002, -3.704042591150698)
(2.757, -3.7055507298289467)
(2.758, -3.707055162956466)
(2.759, -3.708555889028823)
(2.7600000000000002, -3.710052906545291)
(2.761, -3.711546214008852)
(2.762, -3.7130358099262)
(2.763, -3.7145216928077383)
(2.7640000000000002, -3.7160038611675836)
(2.765, -3.717482313523568)
(2.766, -3.718957048397239)
(2.767, -3.7204280643138623)
(2.7680000000000002, -3.721895359802421)
(2.769, -3.72335893339562)
(2.77, -3.724818783629886)
(2.771, -3.7262749090453684)
(2.7720000000000002, -3.727727308185942)
(2.773, -3.729175979599207)
(2.774, -3.730620921836493)
(2.775, -3.732062133452857)
(2.7760000000000002, -3.7334996130070883)
(2.777, -3.734933359061707)
(2.778, -3.7363633701829664)
(2.779, -3.737789644940856)
(2.7800000000000002, -3.739212181909101)
(2.781, -3.740630979665164)
(2.782, -3.742046036790248)
(2.783, -3.7434573518692953)
(2.7840000000000003, -3.7448649234909914)
(2.785, -3.7462687502477645)
(2.786, -3.7476688307357873)
(2.787, -3.7490651635549797)
(2.7880000000000003, -3.750457747309009)
(2.789, -3.751846580605291)
(2.79, -3.753231662054993)
(2.791, -3.7546129902730336)
(2.7920000000000003, -3.755990563878084)
(2.793, -3.7573643814925703)
(2.794, -3.7587344417426753)
(2.795, -3.7601007432583393)
(2.7960000000000003, -3.7614632846732605)
(2.797, -3.7628220646248978)
(2.798, -3.7641770817544704)
(2.799, -3.765528334706962)
(2.8000000000000003, -3.766875822131119)
(2.801, -3.768219542679454)
(2.802, -3.7695594950082465)
(2.803, -3.770895677777544)
(2.8040000000000003, -3.7722280896511644)
(2.805, -3.7735567292966956)
(2.806, -3.7748815953854975)
(2.807, -3.7762026865927045)
(2.8080000000000003, -3.777520001597225)
(2.809, -3.778833539081744)
(2.81, -3.780143297732724)
(2.811, -3.7814492762404073)
(2.8120000000000003, -3.782751473298815)
(2.813, -3.78404988760575)
(2.814, -3.785344517862797)
(2.815, -3.786635362775326)
(2.816, -3.787922421052493)
(2.817, -3.7892056914072385)
(2.818, -3.7904851725562927)
(2.819, -3.791760863220175)
(2.82, -3.7930327621231945)
(2.821, -3.7943008679934525)
(2.822, -3.795565179562843)
(2.823, -3.7968256955670543)
(2.824, -3.79808241474557)
(2.825, -3.7993353358416706)
(2.826, -3.800584457602436)
(2.827, -3.8018297787787447)
(2.828, -3.8030712981252752)
(2.829, -3.804309014400508)
(2.83, -3.805542926366726)
(2.831, -3.806773032790018)
(2.832, -3.807999332440277)
(2.833, -3.8092218240912046)
(2.834, -3.8104405065203077)
(2.835, -3.8116553785089047)
(2.836, -3.8128664388421236)
(2.837, -3.814073686308904)
(2.838, -3.815277119701998)
(2.839, -3.816476737817973)
(2.84, -3.817672539457211)
(2.841, -3.8188645234239096)
(2.842, -3.820052688526085)
(2.843, -3.821237033575572)
(2.844, -3.8224175573880257)
(2.845, -3.8235942587829226)
(2.846, -3.8247671365835614)
(2.847, -3.8259361896170643)
(2.848, -3.827101416714378)
(2.849, -3.8282628167102755)
(2.85, -3.829420388443357)
(2.851, -3.8305741307560504)
(2.852, -3.831724042494613)
(2.853, -3.8328701225091337)
(2.854, -3.8340123696535318)
(2.855, -3.835150782785561)
(2.856, -3.8362853607668073)
(2.857, -3.837416102462693)
(2.858, -3.838543006742477)
(2.859, -3.8396660724792544)
(2.86, -3.8407852985499598)
(2.861, -3.8419006838353673)
(2.862, -3.843012227220091)
(2.863, -3.844119927592588)
(2.864, -3.845223783845158)
(2.865, -3.846323794873944)
(2.866, -3.8474199595789353)
(2.867, -3.8485122768639672)
(2.868, -3.8496007456367223)
(2.869, -3.8506853648087316)
(2.87, -3.8517661332953765)
(2.871, -3.852843050015889)
(2.872, -3.853916113893351)
(2.873, -3.8549853238547)
